uid,gender,status,statusUpdatedAt,statusPrevious,age,areaCode,state,recurrence,activation_date,end_portability_date,current_package,clients_duration,main_line
t4ySPU4gIvQoiw0Yi8wR7llBARD2,masculino,canceled,2021-03-05,cancelRequested,25,11.0,SP,weekly,2020-11-11,,customPackage,4.0,No
t5gIQzWODzWOLcxRoGPUhYKPF4m1,masculino,canceled,2021-02-10,cancelRequested,20,15.0,SP,weekly,2020-08-23,,customPackage,6.0,No
t5iKWU2x4VSc4LhjaKMRiMXpKZU2,feminino,paused,2021-01-27,paymentFailedSubscription,22,11.0,SP,weekly,2021-01-10,,customPackage,0.0,No
t5iPnIGz8PeZ9k5CsYbMdHE6C753,masculino,canceled,2020-12-18,cancelRequested,19,16.0,SP,weekly,2020-08-03,,customPackage,4.0,No
t6gtoHV0x0Xyl1gDgyzaUdbvwdf1,feminino,canceled,2020-12-18,cancelRequested,33,18.0,SP,monthly,2020-08-27,2020-09-01,customPackage,4.0,Yes
t7EF05uYLcTtla8R2ZzdZZnOaqF3,feminino,paused,2021-02-25,paymentFailedSubscription,19,16.0,SP,monthly,2020-10-15,2020-10-21,customPackage,4.0,Yes
tC48TboPmoapnXdEA9Uzo2OT5gk2,feminino,canceled,2020-12-18,cancelRequested,27,11.0,SP,weekly,2020-11-10,,customPackage,1.0,No
tEA2kqiAXdSqjHvYc4rxIhEIW4r1,masculino,paused,2021-02-19,canceled,34,11.0,SP,monthly,2020-11-19,,customPackage,3.0,No
tEdJMTOmOZX9OOWMzmP9NEZpBeQ2,masculino,cancelRequested,2021-02-23,paused,20,11.0,SP,monthly,2020-10-23,,customPackage,4.0,No
tG8uR4OrLYPaEmaBZt5h8IbISZ73,masculino,active,2021-02-24,paused,23,62.0,GO,monthly,2020-12-18,,customPackage,2.0,No
tGZO0BqKo8WUAI4doXwOJpo2RGE3,masculino,paused,2020-12-20,paymentFailedSubscription,29,16.0,SP,weekly,2020-11-26,,customPackage,1.0,No
tGzi2LkT30gGHrnb5pJnr0hKrjJ2,masculino,canceled,2020-12-18,cancelRequested,20,16.0,SP,weekly,2020-07-29,,customPackage,5.0,No
tHGrvpLPFpNnV7vjQH8kguaCH2K3,feminino,canceled,2021-01-13,cancelRequested,26,19.0,SP,monthly,2020-08-29,2020-09-03,customPackage,5.0,Yes
tK5TjMR3aeawCZTxKncQh9vHOev2,masculino,canceled,2020-12-31,cancelRequested,23,13.0,SP,weekly,2020-08-29,,customPackage,4.0,No
tKaHTjqZdAY7XMYqZBiMTMwosq83,masculino,paused,2021-03-04,paymentFailedSubscription,20,19.0,SP,monthly,2020-11-15,,customPackage,4.0,No
tNpadUJV8ga5shDLsKqSjZMGwGL2,feminino,canceled,2021-01-05,cancelRequested,26,11.0,SP,weekly,2020-08-21,,customPackage,5.0,No
tO3d80CETOMDcxrdL5Lfdkohto23,feminino,paused,2020-12-18,paymentFailedSubscription,37,16.0,SP,weekly,2020-12-08,,customPackage,0.0,No
tQLr7lTpQxRVynnoahI3ntUMqc23,masculino,paused,2021-01-16,paymentFailedSubscription,19,11.0,SP,weekly,2020-10-07,,customPackage,3.0,No
tQvwcwDvpRTLIb1zAtXsj4tG9XO2,masculino,canceled,2021-02-26,cancelRequested,22,19.0,SP,weekly,2020-09-24,,customPackage,5.0,No
tVUIjTlhs6cS0kddwNHiasob2Hk1,masculino,active,2021-03-05,paused,25,62.0,GO,monthly,2020-12-19,,customPackage,3.0,No
tXDQF2gr3zUG8OkLFj6G46C8iZl1,masculino,canceled,2021-01-31,cancelRequested,35,11.0,SP,monthly,2020-11-16,,customPackage,2.0,No
tXE83EACpxSEolIV7eas9g9Jhep2,masculino,canceled,2020-12-18,cancelRequested,27,11.0,SP,weekly,2020-07-30,,customPackage,5.0,No
tbuZPhImmDQVqmR2ShipbiCHiHH2,masculino,canceled,2020-12-31,cancelRequested,31,11.0,SP,weekly,2020-08-25,,customPackage,4.0,No
tg0TuW8l5wX33Uy5XAx6uSzM1z03,masculino,canceled,2020-12-18,cancelRequested,20,11.0,SP,weekly,2020-08-05,,customPackage,4.0,No
tg4zTD2aBVaIHUjRFOx2sKIjBDG2,masculino,paused,2020-12-26,paymentFailedSubscription,30,11.0,SP,weekly,2020-08-02,,customPackage,4.0,No
thdBtMHYx1UVJ8fdRCxMDucFos52,masculino,canceled,2020-12-18,cancelRequested,21,11.0,SP,weekly,2020-03-04,,customPackage,9.0,No
thlq9VnzsoZbXn7jfe4JYGcklRS2,masculino,paused,2021-03-07,paymentFailedSubscription,34,62.0,GO,weekly,2020-10-29,,customPackage,5.0,No
tjtMGTRc9DXWivHlNwbJyoO2Xrs2,masculino,canceled,2020-12-18,cancelRequested,30,11.0,SP,weekly,2020-10-28,,customPackage,2.0,No
tmeIgld1XOYZxfSs0YZZDeq8njg2,masculino,canceled,2020-12-18,cancelRequested,26,11.0,SP,weekly,2020-08-26,,customPackage,4.0,No
toHCNOrI6Aa956bseNr9n29Zr7u1,masculino,canceled,2020-12-18,cancelRequested,22,11.0,SP,weekly,2020-07-29,,customPackage,5.0,No
tprWowNYkscJBT5lMOvQoLlMjJH3,feminino,paused,2021-01-27,paymentFailedSubscription,19,13.0,SP,monthly,2020-11-17,,customPackage,2.0,No
tqGDsjOKJGhjxMmVAYTgwmwhTwH3,feminino,canceled,2021-02-02,cancelRequested,21,13.0,SP,weekly,2020-09-30,,customPackage,5.0,No
trr89EBNPDgo8wVAeioI6mRbbUy2,masculino,paused,2020-12-11,paymentFailedSubscription,21,11.0,SP,weekly,2020-12-01,,customPackage,0.0,No
tsQzpmYY0eZpfEoaDbywuuuK0Gm2,masculino,canceled,2021-02-21,cancelRequested,32,61.0,DF,weekly,2020-10-30,,customPackage,4.0,No
tuGFPXXXgrSAozLpQUgsn8goaTt2,masculino,canceled,2021-01-12,cancelRequested,21,19.0,SP,weekly,2020-09-22,2020-09-28,customPackage,4.0,Yes
tyJuMBQvPOYvyAwTuuHWwZ5OKq22,masculino,paused,2021-02-15,paymentFailedSubscription,19,11.0,SP,weekly,2020-11-07,2020-11-11,customPackage,3.0,Yes
tzRxOhZTLIf8Be0elVQns4zNuIz2,feminino,cancelRequested,2021-02-21,paused,27,11.0,SP,weekly,2020-11-14,,customPackage,3.0,No
u2FelQJ2bJeMdfwkY8p7YWtsNvG2,masculino,canceled,2020-12-18,cancelRequested,26,11.0,SP,weekly,2020-08-03,,customPackage,4.0,No
u8ytZO5MqeWQTmxTy9SxBP4w80p2,masculino,canceled,2021-02-16,cancelRequested,35,61.0,DF,weekly,2021-01-11,,customPackage,1.0,No
uDdrsPAJsPbDYsY8dWWUL6kAyaG2,masculino,paused,2021-01-20,paymentFailedSubscription,22,18.0,SP,monthly,2020-10-06,,customPackage,3.0,No
uDgotkhE4yVPvsR1CS9b06RUJWt2,masculino,canceled,2020-12-18,cancelRequested,22,11.0,SP,weekly,2020-11-05,,customPackage,1.0,No
uEQrCLTL1iNaavnK5rSW9Zn2QQI3,masculino,paused,2020-12-27,paymentFailedSubscription,22,11.0,SP,weekly,2020-10-30,,customPackage,2.0,No
uFANeWffwrWmfbAJUuKsGzph1Og2,masculino,canceled,2021-02-12,cancelRequested,20,16.0,SP,weekly,2020-10-16,,customPackage,4.0,No
uKTIY5Lo4hU3VmlFpg5XBZtmxRM2,masculino,canceled,2021-02-16,cancelRequested,29,14.0,SP,weekly,2020-07-31,,customPackage,7.0,No
uL0nKZXY5JQR4tG87p8793Ng80W2,masculino,cancelRequested,2021-02-22,paused,28,14.0,SP,weekly,2020-11-15,,customPackage,3.0,No
uLukDcRzuDV7El7dqT0KSfPEFnh1,feminino,paused,2021-03-06,paymentFailedSubscription,23,16.0,SP,weekly,2020-07-15,2020-08-20,customPackage,8.0,Yes
uMNvjPl5KXOqrmkvPhs1dBFMYKI3,masculino,canceled,2021-01-31,cancelRequested,25,11.0,SP,weekly,2020-05-22,,customPackage,8.0,No
uN58e5k80VaAzKyy0VWgnxWzBHw2,masculino,active,2021-02-24,paused,22,13.0,SP,monthly,2020-12-22,,customPackage,2.0,No
uNovVIIVQ5VoT7aoqtlyklLavtG3,masculino,paused,2020-12-29,paymentFailedSubscription,34,19.0,SP,weekly,2020-12-19,,customPackage,0.0,No
uOO9LBt8WYPBvfcOPqxnWB00u3h1,masculino,paused,2020-12-29,paymentFailedSubscription,20,11.0,SP,monthly,2020-11-26,2020-12-01,customPackage,1.0,Yes
uPYNfLAN53TM8N2YF3l4VeZGG3E2,masculino,canceled,2021-01-01,cancelRequested,27,11.0,SP,weekly,2020-09-03,,customPackage,4.0,No
uS08oLstDGNVd0uf8I51raRBKC82,masculino,canceled,2020-12-18,cancelRequested,25,11.0,SP,weekly,2020-11-10,,customPackage,1.0,No
uUiAJmaj5ZTmC1D5uKgQoAfPYq33,masculino,canceled,2020-12-18,cancelRequested,25,11.0,SP,weekly,2020-07-28,,customPackage,5.0,No
uVFvwHbkx8QaDAb2I5qiRrcvJFq2,masculino,active,2021-02-13,paused,24,11.0,SP,monthly,2020-11-03,2020-11-11,customPackage,3.0,Yes
uYaxWUJtN7eGgWdbd41exaoDaOj1,masculino,canceled,2021-01-13,cancelRequested,22,64.0,GO,weekly,2020-12-15,,customPackage,1.0,No
ucS88Akw3Ehxotpih8MbGBgO8y93,masculino,canceled,2021-03-03,cancelRequested,26,11.0,SP,weekly,2020-11-09,,customPackage,4.0,No
ue8qqOCNfGRSusIf2BcRNixamHd2,feminino,canceled,2020-12-18,cancelRequested,23,13.0,SP,weekly,2020-08-03,,customPackage,4.0,No
uesNLKe5RnQ8Z8MAXhy09u216JC3,feminino,canceled,2021-02-07,cancelRequested,43,19.0,SP,weekly,2020-11-09,2020-12-09,customPackage,3.0,Yes
ufr3JM7fJ1eaJWhYnGay6Mf1Y972,masculino,paused,2021-02-14,canceled,35,12.0,SP,monthly,2020-12-14,,customPackage,2.0,No
uh6P5yejoqbKzSikgkc6hjgaARG3,feminino,active,2021-03-04,paused,30,62.0,GO,monthly,2021-02-03,,customPackage,1.0,No
uh6bQU0JQZPpCPtXfTpmzDfkdGD3,feminino,canceled,2020-12-18,cancelRequested,20,11.0,SP,weekly,2020-08-05,,customPackage,4.0,No
umRwq3zSv1MEuSZaLaaPKWOGX833,masculino,canceled,2020-12-31,cancelRequested,27,11.0,SP,weekly,2020-09-07,,customPackage,3.0,No
umZHfcBAJsefvNvfkGZKfFSQTRg2,feminino,paused,2020-12-28,paymentFailedSubscription,29,14.0,SP,monthly,2020-11-25,2020-11-28,customPackage,1.0,Yes
uqQQOleMTOSRp5i1kH3EcLUggbr1,masculino,canceled,2020-12-18,cancelRequested,33,11.0,SP,weekly,2020-08-03,,customPackage,4.0,No
ur9Ns0qnnEeUrLpNoeKmj1f7q7z1,feminino,canceled,2021-01-22,cancelRequested,20,11.0,SP,weekly,2020-09-18,,customPackage,4.0,No
urwobhufJ4XWqaGg3LBVKItCFZA2,não binário,cancelRequested,2021-03-05,paused,22,11.0,SP,weekly,2020-11-26,,customPackage,4.0,No
uti8VAUROdQbw2npno71C5CKGpa2,masculino,canceled,2021-01-30,cancelRequested,35,19.0,SP,weekly,2020-12-20,2020-12-24,customPackage,1.0,Yes
uwkARIlYPYZfyhd42FuDbQsoQYo2,feminino,paused,2021-01-17,paymentFailedSubscription,21,16.0,SP,weekly,2020-11-26,,customPackage,2.0,No
ux0k1KnGQXP6h5V4ZyBi9aaUUIt2,feminino,paused,2021-02-13,paymentFailedSubscription,29,19.0,SP,monthly,2020-12-10,,customPackage,2.0,No
v05wtL1sW4ZPOlHdvLjiyLeIAoz2,masculino,canceled,2020-12-18,cancelRequested,27,11.0,SP,weekly,2020-07-30,,customPackage,5.0,No
v2PmRO94eoQRhzIJWO1aL37BPkS2,feminino,active,2021-03-02,paused,21,11.0,SP,monthly,2020-09-01,,customPackage,6.0,No
v2T6H9cYzsdJun1AMfbkqRs5xTp1,masculino,canceled,2020-12-22,cancelRequested,35,13.0,SP,weekly,2020-11-16,,customPackage,1.0,No
v2cVh7hTlCV8HdjCpK66Nm7oS4Q2,masculino,paused,2021-01-14,canceled,18,11.0,SP,monthly,2020-12-07,,customPackage,1.0,No
v6RMmHsQUSbU9dVAfp6qhzsqttI3,masculino,active,2021-03-05,cancelRequested,31,16.0,SP,monthly,2020-07-30,,madePackage-0,8.0,No
v6fOwPbLJGcM8uJZh67SMI4xYst1,masculino,canceled,2020-12-18,cancelRequested,26,11.0,SP,weekly,2020-08-07,,customPackage,4.0,No
v9fuEPh17BTS500UB17PDebzAkB2,masculino,canceled,2020-12-18,cancelRequested,23,14.0,SP,weekly,2020-07-30,,customPackage,5.0,No
vBOUvyFeH3TFvrO3pXMjtjcfcYn1,masculino,cancelRequested,2021-03-03,paused,20,14.0,SP,weekly,2020-11-17,,customPackage,4.0,No
vCpyr09JYdRtltKGuicPbM4bE842,masculino,canceled,2020-12-18,cancelRequested,18,11.0,SP,weekly,2020-08-11,,customPackage,4.0,No
vF6yg3OzlOW3m32KaEHqn92PeKw2,masculino,cancelRequested,2021-02-24,paused,21,19.0,SP,weekly,2020-10-07,,customPackage,4.0,No
vHjYXryQ6pU9W08EMzABcgJwe6i1,feminino,paused,2020-12-20,paymentFailedSubscription,49,11.0,SP,weekly,2020-11-22,,customPackage,1.0,No
vHsSyEu0zNX0dIApM6hmqqQLAbA2,masculino,cancelRequested,2021-03-08,paused,25,12.0,SP,monthly,2020-09-25,,customPackage,6.0,No
vMEUCh6RrmQjhyETNH1OzNoN7832,masculino,paused,2021-03-03,paymentFailedSubscription,18,62.0,GO,monthly,2020-11-22,,customPackage,4.0,No
vRCcPqCi4GVO2a9U2SvVuMAxf0G2,masculino,canceled,2020-12-18,cancelRequested,25,12.0,SP,weekly,2020-08-03,,customPackage,4.0,No
vTifFifMjSWECvWU3e3hFMFNAkd2,masculino,canceled,2020-08-10,paymentFailedSubscription,33,12.0,SP,weekly,2020-07-29,,customPackage,1.0,No
vXmW0M6nWBfEAmwIAPnJr3Npyxo1,masculino,canceled,2020-12-18,cancelRequested,33,11.0,SP,weekly,2020-08-29,,customPackage,4.0,No
vZpVEnJ76ugvm0NHM1Z9xV5RjD52,masculino,canceled,2020-12-29,cancelRequested,24,11.0,SP,weekly,2020-09-14,2020-09-18,customPackage,3.0,Yes
vbgAOBlMdMYhFUMmVUeJKEUBeYz2,masculino,active,2021-02-25,paused,19,11.0,SP,monthly,2020-12-11,,customPackage,2.0,No
vjGDiJxAxSakwDc9tLfxNSlGraL2,não binário,canceled,2020-12-18,cancelRequested,19,11.0,SP,weekly,2020-10-29,,customPackage,2.0,No
vjmhieEJvOWVrAjXVn7J0TwHyq22,masculino,paused,2020-12-31,paused,23,11.0,SP,monthly,2020-11-26,,customPackage,1.0,No
vmp4YSLY8hMMsVHP5CKsEFmFC5P2,masculino,paused,2020-12-29,paymentFailedSubscription,22,11.0,SP,weekly,2020-12-19,,customPackage,0.0,No
vnqSHN3pQBeD9iF9t20UnMw0maI3,masculino,canceled,2020-12-18,cancelRequested,23,11.0,SP,weekly,2020-08-01,,customPackage,4.0,No
voaAGMRIbAXydw7s5L9P7bBfejx2,feminino,canceled,2021-01-01,cancelRequested,22,13.0,SP,weekly,2020-07-30,,customPackage,6.0,No
vt4rYecHYSSfvAYKWgMenga4OtK2,masculino,active,2021-02-13,paused,32,11.0,SP,monthly,2020-10-20,2020-10-23,customPackage,4.0,Yes
vv0awfHc72aWACIkZPXkR8PkPKo1,masculino,active,2021-02-26,paused,25,62.0,GO,monthly,2020-12-11,,customPackage,2.0,No
vvRLlLAvpKOexThg7LRscGEfbTg2,masculino,canceled,2020-12-27,cancelRequested,34,17.0,SP,weekly,2020-07-29,,customPackage,5.0,No
vwY8a2x7hrXKJlV0jn6LMkkYoNr2,masculino,canceled,2020-12-29,cancelRequested,22,11.0,SP,weekly,2020-09-22,,customPackage,3.0,No
vwknmPECHbXqqRCMprnOzDGIy6j1,feminino,paused,2021-02-12,paymentFailedSubscription,37,14.0,SP,monthly,2021-01-09,2021-01-13,customPackage,1.0,Yes
vxDg1i4twXMKbKW2LerYotLptrl2,feminino,canceled,2020-12-18,cancelRequested,30,11.0,SP,weekly,2020-07-28,,customPackage,5.0,No
vzmyiZTQduSElyzUuXau3T5cVLJ3,masculino,canceled,2020-12-18,cancelRequested,22,15.0,SP,weekly,2020-08-06,,customPackage,4.0,No
w1VqNnbgC0TE6QebqfAipqVBgtJ3,masculino,canceled,2021-01-23,cancelRequested,62,16.0,SP,weekly,2020-10-09,,customPackage,3.0,No
w6RbVPPjYPSOUqz5WNa5x29XE7n2,masculino,canceled,2020-12-28,cancelRequested,28,17.0,SP,weekly,2020-08-10,2020-08-20,customPackage,4.0,Yes
wBphPFARhvMKKV5cqZeCQVtitPE3,masculino,active,2021-02-24,paused,22,11.0,SP,monthly,2020-10-29,,customPackage,4.0,No
wC6yVGn9UGdA5IrAJE4HN4U2c5q1,masculino,canceled,2020-12-18,cancelRequested,28,11.0,SP,weekly,2020-03-04,,customPackage,9.0,No
wHlHj69ovubULJ599dn4rrc10qd2,feminino,active,2021-03-03,paused,22,16.0,SP,monthly,2021-01-22,,customPackage,2.0,No
wIW1fS7MQSWA2NnsDl0EaDifCn33,masculino,canceled,2020-12-31,cancelRequested,35,18.0,SP,weekly,2020-08-26,2020-08-31,customPackage,4.0,Yes
wIhfi5D5bfNxE3odzBfBiqPzlzg2,masculino,active,2021-02-28,cancelRequested,35,19.0,SP,monthly,2020-11-14,,customPackage,3.0,No
wKfLdMjLwsf9zLxI9qOsPrDxLJ82,masculino,paused,2021-02-05,paymentFailedSubscription,35,62.0,GO,weekly,2021-01-26,,customPackage,1.0,No
wMsLYxHouTMRhcJaUFM6IOVFgZA2,masculino,canceled,2020-12-18,cancelRequested,34,11.0,SP,weekly,2020-08-04,2020-08-06,customPackage,4.0,Yes
wUXwdYoBewe025ydUZgJdWa1ZuC2,masculino,canceled,2021-01-25,cancelRequested,19,11.0,SP,monthly,2020-10-23,2020-10-28,customPackage,3.0,Yes
wUv6W9ueAZgiKAxzA5NE7uegDjE2,masculino,canceled,2021-02-19,cancelRequested,20,11.0,SP,weekly,2020-10-09,,customPackage,4.0,No
wV1UrMU1wSONduzLsp4MvCQzLpa2,masculino,paused,2020-12-27,paymentFailedSubscription,27,11.0,SP,weekly,2020-09-03,2020-09-09,customPackage,3.0,Yes
wVRG7UR39OO6gFAXpwODKER9udr1,masculino,paused,2021-02-07,paymentFailedSubscription,26,31.0,MG,weekly,2021-01-28,2021-02-02,customPackage,1.0,Yes
wWfVtg50UNYGAoZj5EeP4jJuvg93,feminino,canceled,2020-12-18,cancelRequested,24,11.0,SP,weekly,2020-03-26,,customPackage,9.0,No
wbVhwuinVuV2KIL9JLuiHmNUMJm2,masculino,canceled,2021-03-02,cancelRequested,21,11.0,SP,weekly,2020-06-02,,customPackage,9.0,No
wcX3T4Av7HhY0QDWvArQRobQVrn1,masculino,paused,2021-03-08,paymentFailedSubscription,31,13.0,SP,monthly,2020-07-29,,customPackage,8.0,No
wcydn3otSmMkGBRnHlruKj0I83m2,masculino,paused,2021-01-04,paused,25,17.0,SP,weekly,2020-12-24,,customPackage,1.0,No
wh8KoJOhSKZSZb4yV8EjPOWrZqp2,masculino,paused,2021-02-28,paymentFailedSubscription,19,16.0,SP,weekly,2020-08-01,2020-08-17,customPackage,6.0,Yes
wh9MwdKAEzcFz0BLoVYTwDm3fJJ3,masculino,canceled,2020-12-28,cancelRequested,32,11.0,SP,monthly,2020-10-21,,customPackage,2.0,No
wjvJSGD6s8ZZmd7BpSL3rQIKDn32,masculino,canceled,2020-12-31,cancelRequested,31,11.0,SP,weekly,2020-08-25,,customPackage,4.0,No
wkSleEPnMAW9aGKRxO3gXrtmUNU2,masculino,paused,2021-01-17,paymentFailedSubscription,34,11.0,SP,monthly,2020-08-27,,customPackage,5.0,No
wn35WK4b3cXVZfY4NMqDreXBq7l1,feminino,canceled,2020-12-18,cancelRequested,38,11.0,SP,weekly,2020-08-06,,customPackage,4.0,No
x0fWcsMgrZei95H0A3IaO3aVwQf1,masculino,paused,2021-01-05,paymentFailedSubscription,24,11.0,SP,monthly,2020-12-03,,customPackage,1.0,No
x1CNngKT2lVRUa7iRM1UgxsiATW2,masculino,paused,2021-01-16,paymentFailedSubscription,23,62.0,GO,weekly,2021-01-06,,customPackage,0.0,No
x3T8TSeaUeSFmAjDEcvOhrAMfOv2,masculino,canceled,2020-12-18,cancelRequested,36,12.0,SP,weekly,2020-07-30,,customPackage,5.0,No
x4XKdb7DxsYhhtDeImYPOdDarDi2,masculino,canceled,2021-01-19,cancelRequested,39,16.0,SP,weekly,2020-09-14,,customPackage,4.0,No
x6OLKA4bTbcB6ye94aI6LOHYkgr1,masculino,active,2021-02-11,paused,19,62.0,GO,monthly,2020-11-04,,madePackage-0,3.0,No
x7v98hmtZ7QXnwEXDcxXIynxFni2,masculino,paused,2020-12-09,paymentFailedSubscription,33,19.0,SP,monthly,2020-11-06,2020-12-02,customPackage,1.0,Yes
x8EcLo0oIdfbmuSlr3ZBwdsxDZS2,feminino,canceled,2020-12-18,cancelRequested,34,11.0,SP,weekly,2020-08-29,,customPackage,4.0,No
x9oST78yYlMXyQ2mxinWhlPsADv2,masculino,canceled,2020-12-25,cancelRequested,21,15.0,SP,weekly,2020-08-03,,customPackage,4.0,No
xAW5iMLSAYT5MPLIjewYsPXNp0I2,masculino,canceled,2020-12-29,cancelRequested,28,13.0,SP,weekly,2020-09-04,,customPackage,3.0,No
xAWYEPizuIf0OysYRdek666EGTT2,masculino,canceled,2020-12-31,cancelRequested,25,16.0,SP,weekly,2020-07-29,,customPackage,5.0,No
xG9DXrAVZoTfScntGdyrKnrUpT33,masculino,canceled,2020-08-11,paused,30,11.0,SP,weekly,2020-08-01,,customPackage,0.0,No
xGzy249qXSc7X2qbhJuU3Fm88pn1,masculino,paused,2021-03-03,paymentFailedSubscription,23,19.0,SP,weekly,2020-11-06,,customPackage,4.0,No
xI0epvDIUPXx0m2RX6pLWiXy90s2,feminino,paused,2021-02-15,canceled,31,62.0,GO,monthly,2020-12-15,,customPackage,2.0,No
xIFxc4sp8cSRc8lO8rgfzrgPPUt1,feminino,active,2021-02-23,paused,40,12.0,SP,monthly,2020-12-15,,customPackage,2.0,No
xIuu76fzR8ftRCPA6evYC9lei5v2,feminino,canceled,2021-02-16,cancelRequested,27,13.0,SP,weekly,2020-08-14,2020-08-14,customPackage,6.0,Yes
xLLiuHioDCVfLSrTlt7t8GPhI9X2,masculino,active,2021-02-25,paused,21,12.0,SP,monthly,2020-10-08,2020-10-31,customPackage,4.0,Yes
xNdA9IJJOJUEgyu4m9PHZfi9V0n2,masculino,canceled,2021-01-12,cancelRequested,65,16.0,SP,weekly,2020-08-31,,customPackage,5.0,No
xPsLiNIbkPP0Vmse8ZSomZoCdJG3,masculino,canceled,2020-12-18,cancelRequested,24,13.0,SP,monthly,2020-09-03,,customPackage,3.0,No
xRHO7A1fNeawSAVHkZuYQJn6KNd2,feminino,paused,2021-02-22,paymentFailedSubscription,27,11.0,SP,monthly,2021-01-19,,customPackage,1.0,No
xRTbdeQ20cai0QcO4vXWAbM4RUw1,masculino,active,2021-03-03,paused,23,19.0,SP,monthly,2020-09-23,,customPackage,6.0,No
xSx2BwExQPVa7v7r8drJxcXu4i53,masculino,canceled,2020-12-18,cancelRequested,36,11.0,SP,weekly,2020-08-06,,customPackage,4.0,No
xUDxqPiLntfmtMoFPgSVFxW7cNv1,masculino,canceled,2021-01-14,cancelRequested,19,11.0,SP,monthly,2020-10-20,,customPackage,3.0,No
xVMN29Eon0aV9zJTuRjbF2svi5H2,masculino,canceled,2020-12-31,cancelRequested,22,19.0,SP,weekly,2020-08-07,,customPackage,4.0,No
xYivCeu8V3W3FK8dLnm1SCJGImv2,masculino,paused,2020-12-13,paymentFailedSubscription,33,15.0,SP,weekly,2020-07-31,,customPackage,5.0,No
xaVIm6VO4ST2HFkHLh1PJGxS2JE3,masculino,canceled,2020-12-18,cancelRequested,24,19.0,SP,weekly,2020-08-06,,customPackage,4.0,No
xetXmYwUNWNfQEA7VpCNL0VQWb82,masculino,active,2021-02-20,paused,35,18.0,SP,monthly,2020-10-14,,customPackage,4.0,No
xfZkpUZQycfdhF0Ujd446L0ViSP2,masculino,paused,2021-02-20,paymentFailedSubscription,20,11.0,SP,weekly,2020-08-21,2020-08-26,customPackage,6.0,Yes
xixG83GcVug8fpNS1DkS0OUnvpL2,masculino,canceled,2021-03-04,cancelRequested,22,62.0,GO,weekly,2020-11-10,,customPackage,4.0,No
xm2vOD44WFbnwhQ1AXpwT8LzlWU2,masculino,paused,2021-01-20,paymentFailedSubscription,40,12.0,SP,monthly,2020-12-17,,customPackage,1.0,No
xmow7EgrriYkjX8PKom2q7L3mV13,masculino,paused,2021-01-05,paymentFailedSubscription,20,62.0,GO,weekly,2020-11-21,,customPackage,2.0,No
xq8bmGejkGPb8ygNpqzmJUnlj082,masculino,canceled,2020-12-24,cancelRequested,24,11.0,SP,weekly,2020-08-01,,customPackage,4.0,No
xq8dPw3fCOPiemJYfl6h5A0j6ni2,masculino,paused,2021-02-13,paymentFailedSubscription,31,13.0,SP,weekly,2021-02-03,2021-02-08,customPackage,0.0,Yes
xtkn7tnhY6aDD0toz4Sg60yBvCV2,masculino,canceled,2020-12-18,cancelRequested,28,11.0,SP,weekly,2020-04-15,,customPackage,8.0,No
xxVc6FtFe9OUVJMFQKkd3IPnnQH2,masculino,canceled,2021-01-31,cancelRequested,22,11.0,SP,weekly,2020-10-11,,customPackage,3.0,No
xyRnyKstZqM27L2UpmtThtdMvLB3,masculino,paused,2020-12-25,paymentFailedSubscription,22,11.0,SP,weekly,2020-12-02,,customPackage,0.0,No
xyoGkU4q4ERlezfCn4rCCHhTnwA3,masculino,active,2021-02-20,paused,22,11.0,SP,monthly,2020-09-15,,customPackage,5.0,No
y1y1CWJJDsQVRAbs1hEiEq7kKQj2,masculino,active,2021-03-04,paused,24,19.0,SP,weekly,2021-01-11,2021-01-14,customPackage,2.0,Yes
y5q0BwZVgLN0xWnXPcOet4dc3Tv1,masculino,canceled,2020-12-18,cancelRequested,28,17.0,SP,weekly,2020-07-31,,customPackage,5.0,No
y6CGjMqJsPSTQX2RGxmaZFg2CVF3,masculino,paused,2021-01-22,paymentFailedSubscription,31,19.0,SP,monthly,2020-11-13,,customPackage,2.0,No
y6Z4w3xbRDXH2z3dBifHzi5FH7I3,masculino,paused,2021-01-29,paymentFailedSubscription,22,61.0,DF,weekly,2020-12-14,,customPackage,1.0,No
yAvi45Pz6aPgTMyuuArbPtZ3u8q1,masculino,paused,2020-12-20,paused,24,16.0,SP,weekly,2020-08-05,,customPackage,4.0,No
yBRtpFaho9PQD417WUb2zNtcxJy1,masculino,canceled,2021-02-23,cancelRequested,19,15.0,SP,weekly,2020-10-08,,customPackage,4.0,No
yDKP4xXGLuUAyMI5t3A3sEastbn1,feminino,canceled,2021-03-07,cancelRequested,60,16.0,SP,weekly,2020-08-11,,customPackage,7.0,No
yFgqdqg4LgSAoBgORwupgKOmle52,prefiro não dizer,paused,2020-12-27,paymentFailedSubscription,24,11.0,SP,weekly,2020-07-28,,customPackage,5.0,No
yFiQyoen4tUw9pXy5AYWYNlxhrw2,masculino,canceled,2021-02-24,cancelRequested,21,11.0,SP,weekly,2020-08-27,2020-09-01,customPackage,6.0,Yes
yI9FPAgnHXQ8uZNGpb6VR5F5Clr1,masculino,paused,2020-12-20,paymentFailedSubscription,29,11.0,SP,weekly,2020-12-03,,customPackage,0.0,No
yIs9WhIFI9SJnQT8JByY73zYc5J3,masculino,active,2021-02-15,paused,20,11.0,SP,monthly,2020-08-01,,madePackage-0,6.0,No
